layer,head,n_qid,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
0,26,9,-7.717980278862846e-05,0.0008013802967391302,0.00038981384701199,0.17718495713339916,0.2018669082148713,0.1771077773306105,0.2018315259040081,0.17718495713339916,0.1771077773306105,-7.717980278862846e-05,-0.0008854166666666667,0.005567783754525049,0.002934027777777778,14.728003472222222,14.727118055555556,-0.00046257866753472227,0.004145428282771047,0.0027802870008680554,-3.007904798719618,-3.008367377387153,1.0,0.07972482260730532,0.07972482260730532
0,27,9,-6.585386064317489e-06,0.000705381075515109,0.0003470222155253093,0.17718495713339916,0.2018669082148713,0.17717837174733483,0.2018621094236163,0.17718495713339916,0.17717837174733483,-6.585386064317489e-06,-0.0005295138888888888,0.005215738278394871,0.0027690972222222227,14.728003472222222,14.727473958333333,-0.00013197157118055556,0.004341557993461218,0.0030019802517361107,-3.007904798719618,-3.008036770290799,1.0,0.07277100450462765,0.07277100450462765
0,28,9,-4.518906275431315e-05,0.0006142200238254788,0.0003110146522521973,0.17718495713339916,0.2018669082148713,0.17713976807064483,0.20187713844791022,0.17718495713339916,0.17713976807064483,-4.518906275431315e-05,-0.0006076388888888889,0.004423589801285055,0.0020659722222222225,14.728003472222222,14.727395833333333,-0.00040764702690972225,0.003558687108418198,0.0023505995008680555,-3.007904798719618,-3.008312445746528,1.0,0.08410555041498607,0.08410555041498607
0,29,9,-5.381902058919271e-05,0.000677816529430474,0.00032414754231770837,0.17718495713339916,0.2018669082148713,0.17713113811280992,0.20190258960087787,0.17718495713339916,0.17713113811280992,-5.381902058919271e-05,-0.0008680555555555555,0.005061162328070367,0.0026562500000000006,14.728003472222222,14.72713541666667,-0.0007377115885416666,0.004112078348528808,0.0026127115885416666,-3.007904798719618,-3.0086425103081598,1.0,0.0738426943620046,0.0738426943620046
0,30,9,-6.089131037394206e-05,0.0006579372359483114,0.00032970031102498375,0.17718495713339916,0.2018669082148713,0.1771240658230252,0.20183183481629455,0.17718495713339916,0.1771240658230252,-6.089131037394206e-05,-0.0007378472222222222,0.00470428586143059,0.0022829861111111115,14.728003472222222,14.727265625000001,-0.00040337456597222223,0.003764231280506728,0.0025127495659722225,-3.007904798719618,-3.0083081732855907,1.0,0.07310542960961659,0.07310542960961659
0,31,9,-5.425347222222222e-07,2.657866474374108e-06,5.425347222222222e-07,0.17718495713339916,0.2018669082148713,0.17718441459867693,0.20186733436790824,0.17718495713339916,0.17718441459867693,-5.425347222222222e-07,-3.472222222222222e-05,0.0001701034543599429,3.472222222222222e-05,14.728003472222222,14.727968750000002,-2.712673611111111e-05,0.0001328933237187054,2.712673611111111e-05,-3.007904798719618,-3.007931925455729,0.1111111111111111,0.07421982288360596,0.07421982288360596
1,0,9,-4.829221301608615e-05,0.000757155698469501,0.0003565298186408149,0.17718495713339916,0.2018669082148713,0.17713666492038302,0.2018623551239964,0.17718495713339916,0.17713666492038302,-4.829221301608615e-05,-0.0002864583333333333,0.005187716228156153,0.0024913194444444444,14.728003472222222,14.727717013888887,-0.00010281032986111112,0.00400731935099956,0.0025314670138888887,-3.007904798719618,-3.0080076090494794,1.0,0.07786345647441016,0.07786345647441016
1,1,9,-8.203241560194227e-05,0.0007826218789980445,0.00037736574808756515,0.17718495713339916,0.2018669082148713,0.17710292471779718,0.20183743936946172,0.17718495713339916,0.17710292471779718,-8.203241560194227e-05,-0.000798611111111111,0.005285597744480272,0.0026562499999999998,14.728003472222222,14.727204861111112,-0.00030219184027777775,0.0042978211941281505,0.0028282335069444446,-3.007904798719618,-3.0082069905598963,1.0,0.05214348352617688,0.05214348352617688
1,2,9,-6.855964660644531e-05,0.0007112997537070832,0.0003661484188503689,0.17718495713339916,0.2018669082148713,0.17711639748679264,0.20186948092211013,0.17718495713339916,0.17711639748679264,-6.855964660644531e-05,-0.0009288194444444444,0.005330226917306997,0.0028211805555555555,14.728003472222222,14.727074652777778,-0.0004831949869791667,0.00401616778397488,0.002694837782118055,-3.007904798719618,-3.008387993706597,1.0,0.07055330938763088,0.07055330938763088
1,3,9,-6.4697265625e-05,0.0006917015709513165,0.00034464730156792537,0.17718495713339916,0.2018669082148713,0.1771202598677741,0.2018634231385109,0.17718495713339916,0.1771202598677741,-6.4697265625e-05,-0.0005902777777777778,0.004994445992868001,0.0024305555555555556,14.728003472222222,14.727413194444445,-0.0003573269314236111,0.003814397293649024,0.0024694146050347225,-3.007904798719618,-3.008262125651042,1.0,0.05721959347526232,0.05721959347526232
1,4,9,-2.797709570990669e-05,0.0006078650646090399,0.0002925989362928603,0.17718495713339916,0.2018669082148713,0.1771569800376892,0.20187931189699543,0.17718495713339916,0.1771569800376892,-2.797709570990669e-05,-0.0007899305555555554,0.004921634384315233,0.0025607638888888885,14.728003472222222,14.727213541666666,-0.0004217529296875,0.0039014011717338907,0.002535468207465278,-3.007904798719618,-3.008326551649305,1.0,0.036600102153089314,0.036600102153089314
1,5,9,-8.871131473117402e-05,0.0007270703953588535,0.0003783888287014431,0.17718495713339916,0.2018669082148713,0.17709624581866792,0.20186336285593115,0.17718495713339916,0.17709624581866792,-8.871131473117402e-05,-0.0009114583333333333,0.005269127936021075,0.0028211805555555555,14.728003472222222,14.727092013888889,-0.0005603027343750001,0.004111333053471859,0.002777099609375,-3.007904798719618,-3.0084651014539934,1.0,0.07521174682511224,0.07521174682511224
1,6,9,-3.811226950751411e-05,0.0007312974509151714,0.0003560694058736166,0.17718495713339916,0.2018669082148713,0.17714684486389162,0.20184917988484627,0.17718495713339916,0.17714684486389162,-3.811226950751411e-05,-0.00046875000000000004,0.005091852333433776,0.0024305555555555556,14.728003472222222,14.727534722222222,-0.0002585177951388889,0.004155386837634195,0.0026977539062499997,-3.007904798719618,-3.0081633165147568,1.0,0.1571081578731537,0.1571081578731537
1,7,9,-0.00011916769875420462,0.0007308245997545951,0.00034864293204413515,0.17718495713339916,0.2018669082148713,0.17706578943464493,0.20177126671065512,0.17718495713339916,0.17706578943464493,-0.00011916769875420462,-0.0009635416666666668,0.00492326438227722,0.002387152777777778,14.728003472222222,14.727039930555556,-0.00028462727864583327,0.003960702499348696,0.0025231255425347218,-3.007904798719618,-3.008189425998264,1.0,0.03479471388790342,0.03479471388790342
